TIMESTAMP,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
20090929,27.3,26.004,0.979,28.397,1.649,293.288,407.055,8.811,97.879,4.39,1.399
20090930,26.807,25.676,0.339,27.764,1.311,268.519,414.847,6.802,97.852,7.809,1.628
20091001,26.552,25.862,1.195,27.135,1.863,248.928,410.32,7.208,97.792,5.502,2.233
20091002,27.094,26.209,0.823,27.844,1.38,247.367,407.042,8.012,97.787,2.246,2.211
20091003,28.509,26.842,1.606,29.92,2.73,345.667,399.892,13.058,97.697,0.0,2.298
20091004,28.352,26.713,1.499,29.739,2.425,302.213,405.216,12.205,97.672,0.0,2.077
20091005,28.299,26.845,1.495,29.529,2.301,312.033,406.906,10.646,97.61,1.304,2.276
20091006,27.342,26.21,0.331,28.3,1.375,281.297,408.188,7.685,97.715,4.982,3.096
20091007,28.318,26.911,1.764,29.509,2.548,293.123,414.968,11.389,97.78,0.152,2.289
20091008,28.592,27.223,1.323,29.749,2.104,287.982,418.829,12.096,97.768,0.0,2.264
20091009,28.972,27.52,1.576,30.2,2.574,303.899,419.363,13.123,97.646,0.37,2.14
20091010,28.487,27.413,1.198,29.396,1.984,277.945,417.477,11.189,97.549,1.167,1.437
20091011,27.495,26.871,0.882,28.023,1.587,223.524,418.431,8.841,97.547,1.897,1.609
20091012,27.442,26.512,0.797,28.229,1.374,225.895,416.769,8.696,97.578,2.821,2.124
20091013,28.501,26.934,1.68,29.827,2.64,297.234,414.012,12.879,97.531,0.0,1.964
20091014,29.35,27.767,2.024,30.69,3.081,331.106,412.403,15.559,97.407,0.0,1.833
20091015,28.602,27.274,0.789,29.726,2.02,285.17,414.011,13.501,97.498,0.0,2.66
20091016,28.126,26.933,1.122,29.135,1.926,253.593,419.687,10.866,97.638,0.547,2.441
20091017,28.118,26.694,1.225,29.322,2.085,289.387,412.137,11.009,97.666,0.39,2.402
20091018,28.452,27.089,1.496,29.605,2.334,291.179,416.158,11.913,97.54,0.773,2.29
20091019,26.516,25.944,0.315,27.0,0.739,237.187,411.93,6.562,97.542,7.467,1.525
20091020,27.174,26.311,1.233,27.903,1.909,263.292,412.8,8.314,97.517,2.668,1.933
20091021,28.507,27.068,1.655,29.725,2.51,298.187,411.747,12.814,97.507,0.0,2.315
20091022,29.319,27.685,1.898,30.703,3.079,350.789,398.949,16.461,97.472,0.0,2.158
20091023,29.636,28.183,1.742,30.865,2.806,338.674,408.135,16.91,97.478,0.0,2.475
20091024,29.149,27.931,1.146,30.18,2.082,275.499,415.754,14.97,97.562,0.0,2.459
20091025,29.542,27.979,1.537,30.864,2.602,320.898,410.799,16.23,97.498,0.0,2.266
20091026,29.557,28.094,1.61,30.796,2.71,308.248,419.006,15.376,97.434,0.0,2.42
20091027,28.224,27.211,0.593,29.081,1.378,274.097,419.24,9.709,97.457,3.855,2.045
20091028,28.098,26.913,1.462,29.101,2.086,286.443,417.152,10.706,97.44,2.02,1.687
20091029,27.582,26.35,0.841,28.624,1.509,271.68,416.105,7.935,97.442,6.743,1.316
20091030,25.933,25.536,0.606,26.269,0.979,183.832,415.12,5.493,97.42,7.287,1.088
20091031,26.327,25.502,0.705,27.026,1.021,226.11,415.101,5.841,97.437,7.518,1.854
20091101,27.055,25.972,1.364,27.972,1.674,244.144,419.317,7.584,97.473,3.22,1.309
20091102,28.965,27.406,1.85,30.285,2.622,323.661,416.079,13.913,97.491,0.0,2.237
20091103,28.762,27.413,1.262,29.904,2.216,269.872,419.333,12.66,97.478,0.0,2.373
20091104,26.841,26.128,0.566,27.444,0.875,206.731,417.548,6.957,97.606,7.812,2.333
20091105,27.681,26.634,1.925,28.567,2.57,264.019,419.801,10.194,97.617,1.038,2.852
20091106,28.582,27.344,1.324,29.629,2.235,273.306,418.587,13.041,97.485,0.0,2.748
20091107,28.585,27.236,1.026,29.726,1.891,264.176,416.813,12.926,97.469,0.0,2.731
20091108,28.713,27.464,1.536,29.77,2.137,265.211,420.919,12.475,97.458,0.0,2.61
20091109,28.783,27.498,1.267,29.871,2.011,254.26,421.652,12.814,97.467,0.0,2.562
20091110,28.981,27.492,1.439,30.241,2.428,273.989,419.527,13.301,97.483,0.397,2.687
20091111,29.234,27.776,1.76,30.469,2.665,308.054,417.831,13.967,97.368,0.0,2.755
20091112,29.783,28.331,1.811,31.011,2.777,328.399,418.478,15.128,97.243,0.214,2.125
20091113,28.307,27.079,0.455,29.346,1.425,269.723,420.411,10.425,97.344,3.31,2.408
20091114,28.031,26.882,1.687,29.003,2.852,261.957,428.168,10.68,97.499,2.989,2.654
20091115,28.641,27.292,1.397,29.783,2.403,298.934,418.618,12.533,97.538,1.283,2.627
20091116,28.654,27.196,1.646,29.888,2.567,280.255,416.181,13.012,97.488,0.0,2.171
20091117,28.832,27.618,1.469,29.86,2.335,313.609,413.421,12.87,97.441,0.953,2.113
20091118,29.156,27.911,1.549,30.21,2.224,297.789,418.937,13.23,97.427,0.86,2.498
20091119,29.061,27.942,1.307,30.007,2.089,271.578,420.65,13.546,97.48,0.224,2.972
20091120,28.849,27.551,1.313,29.947,2.133,262.554,419.424,13.282,97.488,0.0,2.711
20091121,28.815,27.7,1.343,29.759,2.063,274.015,415.182,12.95,97.525,0.559,3.141
20091122,28.913,27.832,1.556,29.827,2.17,258.165,419.496,14.563,97.538,0.0,2.626
20091123,29.188,27.827,1.711,30.339,2.351,262.592,420.354,15.151,97.463,0.0,2.088
20091124,29.324,28.095,1.587,30.364,2.327,272.888,421.89,15.314,97.405,0.0,2.318
20091125,29.014,27.815,1.198,30.029,2.004,251.054,420.785,13.954,97.452,0.082,2.519
20091126,28.428,27.374,0.906,29.32,1.677,268.458,417.986,11.584,97.54,0.728,3.226
20091127,28.714,27.522,1.509,29.723,2.35,279.065,412.129,13.522,97.481,0.0,3.084
20091128,28.636,27.368,1.653,29.709,2.271,241.682,414.653,13.866,97.444,0.0,2.546
20091129,28.013,26.883,0.808,28.969,1.435,224.824,417.69,10.995,97.523,0.554,2.21
20091130,26.99,26.586,0.935,27.331,1.685,204.316,416.967,7.227,97.514,6.989,2.411
20091201,28.463,27.295,1.386,29.45,2.129,238.817,420.52,12.022,97.456,0.438,2.876
20091202,28.093,27.262,1.172,28.796,1.634,262.91,418.068,10.492,97.473,1.202,2.699
20091203,28.239,27.469,0.911,28.89,1.492,237.971,421.217,10.713,97.51,0.824,2.987
20091204,28.706,27.666,1.277,29.586,2.144,248.033,423.937,12.564,97.47,0.384,2.652
20091205,28.289,27.345,0.713,29.088,1.365,230.682,423.136,11.466,97.49,1.825,2.789
20091206,26.524,26.271,0.576,26.738,0.92,184.542,423.222,5.568,97.607,10.734,2.388
20091207,25.467,25.275,0.414,25.63,0.627,158.302,424.034,4.164,97.662,11.335,2.566
20091208,25.587,25.13,0.342,25.973,0.64,180.861,418.542,4.131,97.666,7.836,2.245
20091209,26.86,25.992,1.313,27.594,1.892,214.31,418.967,7.521,97.617,2.759,2.074
20091210,25.286,25.099,0.445,25.444,0.766,147.882,416.093,4.451,97.689,9.286,1.476
20091211,26.245,25.729,1.334,26.681,1.765,202.735,417.651,6.31,97.702,6.264,1.624
20091212,26.048,25.598,0.456,26.428,1.052,192.374,413.623,5.241,97.718,9.196,2.048
20091213,25.75,25.413,0.473,26.036,0.765,205.503,410.586,4.881,97.654,9.807,1.818
20091214,26.381,25.833,0.951,26.845,1.34,212.975,417.231,6.041,97.55,7.075,2.01
20091215,25.178,24.942,0.373,25.378,0.629,123.158,425.564,3.767,97.625,16.114,1.574
20091216,25.258,24.799,0.283,25.646,0.665,155.908,421.629,3.808,97.61,10.479,2.058
20091217,25.727,25.314,0.705,26.076,1.165,177.227,415.539,5.1,97.587,6.037,2.063
20091218,27.176,26.468,1.069,27.775,1.435,236.464,415.405,8.855,97.605,2.019,2.788
20091219,27.119,26.505,0.855,27.639,1.813,211.261,421.553,8.097,97.663,2.897,2.964
20091220,26.807,26.271,0.661,27.26,1.439,236.996,417.843,5.991,97.72,10.111,2.06
20091221,25.546,25.384,0.411,25.683,0.451,154.536,418.015,4.411,97.863,10.415,1.605
20091222,25.652,25.074,0.79,26.141,1.451,189.078,417.919,5.583,97.91,7.221,2.073
20091223,26.329,25.516,0.906,27.018,1.498,238.74,412.991,6.675,97.819,3.837,2.992
20091224,26.278,25.609,0.811,26.843,1.133,253.815,404.903,6.095,97.782,7.119,2.295
20091225,27.128,26.03,1.619,28.058,2.068,250.717,410.529,8.434,97.666,0.559,2.552
20091226,26.656,26.115,0.541,27.113,0.909,238.531,409.611,6.183,97.597,8.994,2.201
20091227,27.363,26.673,1.013,27.948,1.805,231.764,421.024,8.969,97.634,1.949,2.391
20091228,26.521,25.938,0.675,27.015,1.555,202.591,420.344,6.728,97.693,4.999,2.709
20091229,26.51,25.746,1.014,27.156,1.854,199.765,421.471,7.32,97.667,4.983,2.55
20091230,25.474,24.953,0.484,25.915,1.172,192.06,420.421,4.602,97.783,9.675,1.772
20091231,26.114,25.371,0.953,26.743,1.429,225.83,417.932,6.374,97.737,2.498,1.653
20100101,25.185,24.868,0.27,25.453,0.633,142.938,423.874,3.83,97.723,10.705,1.536
20100102,24.909,24.59,0.42,25.179,0.742,137.042,420.657,3.834,97.657,8.196,1.753
20100103,24.914,24.461,0.372,25.298,0.629,146.947,421.968,3.708,97.64,7.555,1.949
20100104,25.247,24.623,0.612,25.776,1.221,180.529,424.273,4.343,97.722,7.22,2.277
20100105,26.836,26.053,1.302,27.499,2.15,247.322,420.49,7.696,97.638,2.753,2.729
20100106,27.083,26.135,0.671,27.884,1.544,260.584,410.285,8.087,97.595,2.283,2.123
20100107,27.422,26.364,1.219,28.317,1.864,260.179,416.359,8.881,97.645,2.162,2.089
20100108,25.833,25.316,0.463,26.271,1.128,184.216,418.724,5.093,97.666,9.623,2.671
20100109,25.945,25.529,1.218,26.296,1.574,196.394,418.349,5.886,97.662,3.82,2.619
20100110,26.264,25.67,0.507,26.767,1.205,209.036,415.776,6.519,97.655,4.87,2.169
20100111,25.187,24.987,0.394,25.356,0.753,156.315,420.765,3.87,97.746,11.202,1.707
20100112,25.145,24.938,0.252,25.321,0.522,131.772,422.256,3.778,97.781,15.786,1.918
20100113,26.402,25.586,1.205,27.093,2.003,220.329,421.947,7.04,97.805,2.796,2.385
20100114,26.198,25.544,0.587,26.751,1.14,204.513,418.735,5.711,97.798,3.49,2.008
20100115,26.152,25.637,0.947,26.588,1.309,228.74,412.514,5.453,97.829,6.02,1.949
20100116,25.856,25.382,0.34,26.257,1.143,202.754,414.231,5.061,97.831,7.978,2.212
20100117,25.821,25.557,0.525,26.043,0.894,181.533,419.383,4.266,97.853,12.409,1.92
20100118,26.201,25.838,1.021,26.509,1.565,204.379,418.808,5.886,97.819,10.444,2.208
20100119,26.958,26.031,1.1,27.742,1.788,251.528,411.938,7.622,97.721,2.497,2.027
20100120,26.812,26.14,0.923,27.38,1.555,247.264,412.899,7.533,97.671,2.698,2.52
20100121,25.818,25.592,0.408,26.009,0.737,179.825,420.826,4.753,97.726,8.955,2.778
20100122,25.481,25.206,0.559,25.714,0.689,186.94,420.367,4.181,97.754,7.757,2.298
20100123,25.843,25.238,0.458,26.355,0.991,194.616,413.399,4.607,97.659,9.555,1.674
20100124,25.26,24.82,0.431,25.632,0.756,143.8,422.682,3.79,97.667,14.82,1.589
20100125,25.639,25.05,0.707,26.138,1.246,180.575,425.803,4.85,97.673,7.991,1.802
20100126,25.885,25.407,1.058,26.289,1.306,207.457,418.113,5.224,97.639,5.271,1.525
20100127,25.222,24.932,0.288,25.467,0.582,154.537,423.043,3.837,97.65,14.62,1.904
20100128,25.333,25.089,0.464,25.54,0.751,132.542,428.452,3.756,97.618,7.748,1.725
20100129,25.488,25.125,0.426,25.794,0.815,163.034,426.067,3.649,97.538,12.59,2.191
20100130,25.979,25.834,0.802,26.101,1.013,167.648,427.652,4.643,97.608,9.782,2.678
20100131,26.54,26.166,0.914,26.857,1.358,204.871,421.35,5.928,97.637,7.377,2.396
20100201,26.718,26.084,0.937,27.256,1.514,210.244,429.85,6.112,97.66,4.594,2.869
20100202,26.07,25.815,0.284,26.286,0.556,147.668,436.826,3.84,97.616,13.134,3.549
20100203,26.714,26.172,0.788,27.173,1.444,216.525,428.819,5.249,97.549,6.928,3.548
20100204,27.757,26.994,1.172,28.403,2.151,264.382,422.249,8.928,97.551,1.643,3.265
20100205,27.133,26.746,0.7,27.46,1.158,225.76,420.242,6.386,97.579,8.109,2.33
20100206,26.085,26.046,0.319,26.119,0.548,166.284,424.085,4.257,97.586,10.955,2.853
20100207,25.975,25.782,0.231,26.137,0.4,159.974,423.224,4.218,97.617,8.797,1.943
20100208,26.027,25.727,0.548,26.28,0.813,181.258,425.852,4.571,97.643,7.312,1.91
20100209,25.705,25.388,0.28,25.973,0.687,164.528,424.696,3.931,97.543,8.92,2.634
20100210,25.598,25.256,0.298,25.887,0.649,156.438,422.977,3.848,97.546,9.062,2.585
20100211,25.624,25.164,0.473,26.014,0.756,171.418,425.945,3.972,97.519,10.261,1.712
20100212,25.195,24.912,0.409,25.435,0.675,71.592,432.805,3.525,97.59,23.632,1.568
20100213,26.188,25.393,0.955,26.861,1.639,209.318,425.661,5.774,97.611,2.941,2.521
20100214,25.593,25.42,0.399,25.74,0.609,161.151,418.977,4.197,97.668,8.683,2.927
20100215,26.807,26.038,1.112,27.457,1.673,232.768,421.74,7.435,97.605,1.534,2.82
20100216,25.852,25.681,0.46,25.997,0.816,159.738,432.584,4.115,97.64,13.923,2.949
20100217,25.947,25.58,0.333,26.258,0.898,186.298,426.361,4.05,97.655,11.966,2.726
20100218,26.38,26.017,0.889,26.687,1.177,220.232,418.861,4.941,97.647,8.488,2.29
20100219,26.778,26.044,0.71,27.399,1.19,241.427,413.574,5.826,97.684,7.374,2.354
20100220,27.203,26.141,1.023,28.102,1.988,250.001,418.947,7.481,97.679,2.978,2.552
20100221,25.992,25.881,0.312,26.087,0.614,155.651,429.616,4.482,97.691,11.583,2.638
20100222,26.334,25.856,0.776,26.738,1.241,207.354,425.178,5.346,97.65,5.23,2.601
20100223,26.612,26.046,0.77,27.092,1.329,201.833,422.544,5.736,97.6,6.319,2.045
20100224,26.217,25.997,0.524,26.404,0.79,175.118,426.97,4.532,97.668,8.808,2.599
20100225,26.879,26.143,0.78,27.501,1.489,229.122,418.214,6.837,97.672,2.648,1.974
20100226,26.24,25.682,0.387,26.712,0.68,202.404,421.757,4.371,97.634,12.101,1.508
20100227,26.049,25.559,0.864,26.463,1.235,199.998,427.7,4.598,97.686,7.327,0.916
20100228,25.642,25.227,0.224,25.993,0.71,156.295,430.1,3.737,97.788,11.805,1.925
20100301,25.458,24.968,0.562,25.871,0.887,151.363,420.941,3.871,97.744,10.844,1.802
20100302,27.108,26.282,1.586,27.808,2.026,262.843,417.332,7.196,97.639,2.594,2.303
20100303,27.997,27.089,1.042,28.765,1.866,270.999,421.712,9.708,97.636,0.088,2.642
20100304,26.633,25.937,0.43,27.221,0.969,228.778,415.226,5.076,97.68,10.116,2.013
20100305,25.737,25.424,0.387,26.002,0.627,193.446,417.464,4.035,97.701,11.347,1.849
20100306,25.946,25.568,0.47,26.267,0.79,191.595,419.667,4.282,97.617,7.467,1.744
20100307,26.772,26.104,0.904,27.338,1.202,237.592,416.574,5.472,97.584,9.271,1.703
20100308,26.973,26.412,1.206,27.449,1.739,227.463,427.522,6.428,97.646,7.065,2.398
20100309,26.885,26.481,0.89,27.227,1.495,209.209,424.182,5.97,97.656,5.903,2.363
20100310,27.839,26.883,1.079,28.649,1.872,250.237,422.717,8.388,97.587,0.799,2.206
20100311,27.364,26.582,0.644,28.027,1.36,231.096,418.61,7.786,97.596,2.271,1.814
20100312,26.494,25.917,0.398,26.983,0.726,208.074,418.676,4.44,97.628,12.171,1.603
20100313,26.942,26.295,1.17,27.49,1.376,267.926,416.803,5.328,97.64,9.203,2.249
20100314,26.908,26.487,0.477,27.263,0.982,205.911,423.005,5.917,97.689,6.126,2.957
20100315,26.777,26.199,1.008,27.266,1.489,213.864,423.953,6.061,97.669,5.07,2.16
20100316,26.054,25.598,0.221,26.44,0.58,197.235,423.371,4.374,97.712,10.678,1.619
20100317,26.017,25.777,0.648,26.22,0.84,186.927,423.351,4.585,97.705,10.953,1.594
20100318,27.397,26.478,1.017,28.174,1.897,250.415,423.063,8.61,97.707,0.932,2.684
20100319,26.545,25.938,0.562,27.059,0.957,221.11,410.602,6.154,97.803,5.705,2.277
20100320,25.792,25.201,0.325,26.292,0.765,194.52,415.902,4.077,97.837,13.026,2.036
20100321,25.656,25.224,0.643,26.022,0.877,193.145,418.118,4.122,97.764,9.865,2.207
20100322,27.237,26.224,1.288,28.095,2.012,295.617,408.577,9.073,97.659,1.617,2.304
20100323,26.738,25.748,0.647,27.576,1.426,263.312,415.978,7.79,97.715,2.671,2.016
20100324,25.997,25.538,0.591,26.386,1.143,197.758,423.318,4.723,97.709,8.456,1.97
20100325,25.691,25.37,0.29,25.964,0.659,159.3,427.138,3.787,97.687,10.498,1.515
20100326,25.774,25.366,0.368,26.12,0.774,200.74,423.411,3.818,97.688,9.277,1.363
20100327,25.428,25.28,0.231,25.554,0.681,134.413,428.152,3.758,97.72,16.557,1.574
20100328,25.327,24.988,0.374,25.613,0.674,146.033,426.65,3.911,97.733,9.392,1.482
20100329,26.675,25.768,1.13,27.442,1.875,221.238,425.043,6.539,97.642,1.916,1.919
20100330,25.934,25.501,0.401,26.3,0.632,173.372,426.39,4.556,97.695,12.371,2.183
20100331,25.601,25.275,0.63,25.876,1.003,138.2,433.664,3.735,97.66,19.666,1.641
20100401,25.529,25.317,0.415,25.709,0.59,107.4,428.138,3.841,97.66,13.363,1.418
20100402,25.002,24.728,0.287,25.235,0.63,88.484,423.954,3.778,97.706,11.098,1.244
20100403,26.598,25.667,1.546,27.385,2.016,231.505,424.359,7.021,97.639,0.345,1.875
20100404,26.498,26.032,0.504,26.891,1.023,205.977,422.651,4.498,97.614,9.617,2.086
20100405,25.99,25.559,0.343,26.355,0.911,179.816,425.23,3.761,97.681,15.037,1.861
20100406,26.028,25.476,0.505,26.494,0.994,177.84,429.584,3.909,97.63,14.832,1.154
20100407,25.681,25.167,0.871,26.116,1.324,125.741,430.36,5.003,97.653,7.893,0.783
20100408,25.366,25.103,0.221,25.589,0.628,120.092,432.539,3.565,97.745,16.844,1.32
20100409,25.68,25.176,0.193,26.106,1.067,173.571,432.111,4.414,97.797,20.164,0.967
20100410,25.725,25.366,0.32,26.028,0.654,134.933,436.511,3.626,97.778,16.004,0.92
20100411,25.559,25.376,0.372,25.715,0.682,122.892,437.325,3.596,97.691,20.222,1.289
20100412,26.002,25.645,0.509,26.305,0.951,110.163,428.458,4.606,97.635,9.108,1.855
20100413,25.808,25.394,0.674,26.158,0.754,175.085,428.651,3.774,97.679,9.519,1.754
20100414,25.725,25.472,0.279,25.939,0.702,140.402,433.581,3.667,97.727,13.946,2.298
20100415,25.526,25.205,0.258,25.797,0.856,118.926,434.684,3.575,97.705,17.597,2.007
20100416,25.28,24.905,0.187,25.598,0.496,78.425,437.24,3.444,97.745,12.689,0.892
20100417,25.371,24.884,0.447,25.783,0.666,142.592,434.15,3.765,97.8,10.871,1.245
20100418,26.551,25.977,1.108,27.036,1.576,215.781,429.994,5.975,97.836,5.776,1.982
20100419,25.932,25.333,0.29,26.44,0.746,214.679,417.119,4.593,97.819,7.703,1.891
20100420,25.917,25.344,0.777,26.402,1.072,143.43,428.084,3.583,97.732,14.191,1.797
20100421,26.054,25.59,0.216,26.447,0.687,160.786,430.018,3.931,97.766,10.478,1.924
20100422,25.773,25.355,0.335,26.126,0.534,155.773,431.802,3.716,97.754,9.881,1.335
20100423,25.63,25.279,0.377,25.927,0.697,120.264,430.205,3.661,97.743,9.931,2.181
20100424,26.114,25.54,0.476,26.6,0.901,177.126,422.917,4.276,97.732,5.805,2.162
20100425,25.922,25.486,0.316,26.291,0.65,148.885,431.467,3.747,97.708,9.911,2.158
20100426,25.819,25.384,0.169,26.187,0.593,164.187,431.336,3.679,97.751,9.655,2.443
20100427,25.826,25.34,0.364,26.236,0.812,160.828,426.494,3.812,97.836,9.516,1.999
20100428,26.189,25.549,0.688,26.73,1.107,186.144,421.938,4.548,97.794,6.658,1.528
20100429,25.654,25.279,0.208,25.971,0.768,123.93,435.041,3.653,97.876,12.291,0.827
20100430,25.361,25.083,0.162,25.595,0.572,127.873,430.116,3.712,97.866,13.18,0.948
20100501,25.351,24.976,0.265,25.668,0.533,125.039,428.12,3.73,97.881,7.8,0.931
20100502,25.563,25.04,0.204,26.005,0.598,161.705,428.715,3.736,97.824,9.865,1.397
20100503,25.495,25.18,0.298,25.763,0.534,145.07,427.446,3.7,97.813,10.314,1.815
20100504,25.241,24.868,0.41,25.556,0.592,142.526,425.067,3.644,97.802,7.382,1.423
20100505,26.116,25.43,0.62,26.697,1.075,173.947,428.079,4.649,97.689,6.718,1.677
20100506,25.319,24.951,0.184,25.63,0.593,121.056,425.784,3.693,97.756,13.753,1.958
20100507,25.508,24.968,0.59,25.965,1.031,163.738,429.403,3.787,97.772,9.783,2.082
20100508,26.017,25.473,0.422,26.478,1.013,171.535,430.585,3.779,97.751,10.413,1.657
20100509,25.876,25.141,0.554,26.498,1.057,162.076,416.092,3.91,97.772,8.396,1.779
20100510,26.129,25.217,0.888,26.901,1.32,212.396,412.3,4.424,97.718,8.815,1.456
20100511,26.233,25.493,0.502,26.858,1.286,196.513,424.452,5.365,97.783,7.764,1.326
20100512,25.903,25.428,0.239,26.305,0.862,168.208,433.82,3.751,97.759,19.6,0.94
20100513,25.08,24.548,0.575,25.531,0.759,103.088,431.386,3.665,97.842,12.751,1.333
20100514,25.289,24.488,1.052,25.966,1.431,166.467,423.968,4.392,97.852,5.628,0.854
20100515,25.735,25.179,0.473,26.206,0.768,152.552,432.21,3.618,97.802,13.038,1.114
20100516,25.998,25.257,1.108,26.625,1.694,176.249,430.232,5.376,97.802,7.57,1.001
20100517,25.945,25.647,0.299,26.198,0.782,155.362,428.322,4.07,97.773,8.917,1.421
20100518,26.84,25.826,0.899,27.697,1.739,221.293,416.136,6.151,97.724,2.402,1.297
20100519,27.619,26.442,1.376,28.615,2.173,251.635,422.115,8.091,97.702,1.548,1.46
20100520,27.161,26.305,0.869,27.885,1.607,231.421,416.5,7.128,97.675,1.674,1.478
20100521,27.267,26.15,1.023,28.212,1.822,227.504,417.067,6.622,97.657,6.197,1.468
20100522,26.342,25.846,0.618,26.762,1.022,174.669,420.716,4.743,97.614,7.163,1.076
20100523,25.754,25.447,0.248,26.013,0.465,124.299,427.217,3.809,97.588,14.554,1.43
20100524,25.995,25.577,0.43,26.349,0.758,158.036,429.021,3.717,97.612,8.925,1.74
20100525,26.383,25.897,0.402,26.793,0.861,158.535,425.682,3.914,97.635,10.504,1.913
20100526,26.179,25.806,0.378,26.495,0.672,163.413,421.371,3.889,97.676,8.358,2.007
20100527,26.234,25.789,0.298,26.611,0.784,132.901,429.368,3.675,97.774,13.838,1.7
20100528,26.039,25.59,0.349,26.419,0.559,146.359,427.403,3.664,97.813,9.741,1.299
20100529,25.441,25.049,0.29,25.772,0.586,106.273,432.828,3.461,97.888,12.579,1.045
20100530,25.271,24.807,0.475,25.663,0.729,116.42,431.566,3.709,98.06,8.793,0.91
20100531,25.827,25.253,0.927,26.313,1.449,159.477,426.024,5.16,98.097,4.877,1.161
20100601,26.536,25.626,1.025,27.306,1.782,194.688,420.568,6.645,97.937,0.473,1.708
20100602,25.609,25.038,0.262,26.092,0.616,161.736,416.758,4.041,97.916,9.191,1.756
20100603,25.416,24.917,0.477,25.839,0.984,134.203,419.306,3.648,97.964,11.35,2.048
20100604,25.251,24.987,0.36,25.475,0.489,125.928,418.512,3.871,98.055,10.109,2.226
20100605,24.868,24.364,0.937,25.294,1.451,179.814,411.87,4.081,98.094,11.361,1.682
20100606,25.309,24.859,0.373,25.69,0.608,124.059,429.249,3.661,98.01,13.838,1.625
20100607,25.552,24.987,0.676,26.031,1.107,171.655,420.631,4.23,97.996,7.409,1.523
20100608,25.479,24.926,0.732,25.946,1.048,151.67,415.14,3.865,97.999,8.6,1.932
20100609,24.9,24.673,0.244,25.092,0.395,65.322,415.654,3.841,98.019,5.862,1.858
20100610,25.0,24.226,0.354,25.656,0.984,171.664,405.041,4.05,98.013,7.407,1.857
20100611,25.105,24.597,0.774,25.534,0.928,152.413,418.957,3.907,98.057,5.919,1.373
20100612,25.801,24.999,0.875,26.479,1.453,197.967,407.001,4.654,97.988,8.604,1.552
20100613,25.561,24.957,0.705,26.072,1.204,182.162,407.507,3.956,97.896,8.271,1.852
20100614,25.595,25.027,0.846,26.076,1.23,181.773,409.568,3.966,97.851,8.507,1.904
20100615,26.313,25.26,0.662,27.203,1.531,209.832,406.947,5.84,97.874,4.843,1.985
